run,tracker,reg_comm,reg_emo,Correlation,samples,big_oter_anger,big_oter_fear,big_oter_sadness,big_oter_joy,big_rter_anger,big_rter_fear,big_rter_sadness,big_rter_joy,big_rted_anger,big_rted_fear,big_rted_sadness,big_rted_joy,big_tmed_anger,big_tmed_fear,big_tmed_sadness,big_tmed_joy,intercept
0,gw,rter,sadness,0.246147,39,0.000000,0.000000,0.000000,0.000000,-0.290483,0.000000,0.499574,0.185973,0.000000,0.000000,0.351285,0.000000,0.154108,0.000000,0.000000,0.000000,0.024714
1,gw,rter,sadness,0.589119,39,,,,,-0.290483,,0.499574,0.185973,,,0.351285,,0.154108,,,,0.024714
