run,tracker,reg_comm,reg_emo,Correlation,samples,big_oter_anger,big_oter_fear,big_oter_sadness,big_oter_joy,big_rter_anger,big_rter_fear,big_rter_sadness,big_rter_joy,big_rted_anger,big_rted_fear,big_rted_sadness,big_rted_joy,big_tmed_anger,big_tmed_fear,big_tmed_sadness,big_tmed_joy,intercept
0,gw,rter,anger,0.268270,39,0.733761,0.000000,-0.644589,0.000000,0.000000,-0.183768,0.368250,0.315862,0.186573,0.000000,,,,,,,0.030397
1,gw,rter,anger,0.257282,39,0.733761,,-0.644589,,,-0.183768,0.368250,0.315862,0.186573,,0.000000,-0.076785,0.197915,-0.144861,,,0.030397
2,gw,rter,anger,0.294674,39,0.733761,,-0.644589,,,-0.183768,0.368250,0.315862,0.186573,,,-0.076785,0.197915,-0.144861,0.112595,,0.030397
