run,tracker,reg_comm,reg_emo,Correlation,samples,big_oter_anger,big_oter_fear,big_oter_sadness,big_oter_joy,big_oter_neg,big_oter_pos,big_rter_anger,big_rter_fear,big_rter_sadness,big_rter_joy,big_rter_neg,big_rter_pos,big_rted_anger,big_rted_fear,big_rted_sadness,big_rted_joy,big_rted_neg,big_rted_pos,big_tmed_anger,big_tmed_fear,big_tmed_sadness,big_tmed_joy,big_tmed_neg,big_tmed_pos,intercept
0,gw,tter,neg,0.361085,39,1.255984,0.000000,-1.374259,0.000000,0.311844,0.169522,-0.388751,0.000000,0.373528,0.659846,0.144741,0.000000,-0.244471,0.000000,0.516835,-0.289535,0.091907,0.000000,0.000000,-0.344906,0.418855,0.000000,0.121134,-0.038929,-0.004441
1,gw,tter,neg,0.761555,39,1.255984,,-1.374259,,0.311844,0.169522,-0.388751,,0.373528,0.659846,0.144741,,-0.244471,,0.516835,-0.289535,0.091907,,,-0.344906,0.418855,,0.121134,-0.038929,-0.004441
