run,tracker,reg_comm,reg_emo,Correlation,samples,big_oter_anger,big_oter_fear,big_oter_sadness,big_oter_joy,big_rter_anger,big_rter_fear,big_rter_sadness,big_rter_joy,big_rted_anger,big_rted_fear,big_rted_sadness,big_rted_joy,big_tmed_anger,big_tmed_fear,big_tmed_sadness,big_tmed_joy,intercept
0,gw,tter,joy,0.435011,39,-0.670717,0.272712,0.000000,0.000000,0.000000,0.100807,0.000000,0.290289,0.000000,0.000000,0.149362,0.244772,0.603194,-0.136574,0.000000,0.000000,0.004863
1,gw,tter,joy,0.663906,39,-0.670717,0.272712,,,,0.100807,,0.290289,,,0.149362,0.244772,0.603194,-0.136574,,,0.004863
2,gw,tter,joy,0.585398,39,-0.607497,0.217441,,,,,,0.338655,,,,0.274072,0.375412,,,,0.035576
